"ISO","year","MatMor","InfMor","NeoMor","Under5Mor"
"MDA","2019",NA,12.7,10.8,14.8
"MDA","2020",NA,12.5,10.6,14.5
"MDA","2021",NA,NA,NA,NA
"MDG","1960",NA,NA,NA,NA
"MDG","1961",NA,NA,NA,NA
"MDG","1962",NA,NA,NA,NA
"MDG","1963",NA,NA,NA,NA
"MDG","1964",NA,NA,NA,NA
"MDG","1965",NA,NA,NA,NA
"MDG","1966",NA,NA,NA,NA
"MDG","1967",NA,NA,NA,NA
"MDG","1968",NA,90.3,NA,146.4
"MDG","1969",NA,91.2,34.5,148.1
"MDG","1970",NA,92.2,34.6,149.9
"MDG","1971",NA,93.2,34.8,151.8
"MDG","1972",NA,94.4,35,153.9
"MDG","1973",NA,95.6,35.3,156.3
"MDG","1974",NA,97,35.6,158.9
"MDG","1975",NA,98.4,36.1,161.4
"MDG","1976",NA,99.7,36.6,163.8
"MDG","1977",NA,100.8,37.3,165.9
"MDG","1978",NA,101.9,37.9,167.9
"MDG","1979",NA,103,38.4,170.1
"MDG","1980",NA,104.1,39,172.2
"MDG","1981",NA,105.4,39.5,174.5
"MDG","1982",NA,106.5,39.9,176.6
"MDG","1983",NA,107.2,40.3,178
"MDG","1984",NA,107.4,40.5,178.3
"MDG","1985",NA,106.9,40.6,177.4
"MDG","1986",NA,105.6,40.4,175
"MDG","1987",NA,103.7,40.2,171.4
"MDG","1988",NA,101.3,39.7,166.9
"MDG","1989",NA,98.5,39.2,161.6
"MDG","1990",NA,95.5,38.6,156.1
"MDG","1991",NA,92.6,38,150.7
"MDG","1992",NA,89.9,37.3,145.7
"MDG","1993",NA,87.2,36.6,140.8
"MDG","1994",NA,84.6,35.9,136
"MDG","1995",NA,81.9,35.1,131
"MDG","1996",NA,79,34.3,125.9
"MDG","1997",NA,76.1,33.4,120.7
"MDG","1998",NA,73.2,32.4,115.5
"MDG","1999",NA,70.3,31.5,110.3
"MDG","2000",559,67.5,30.7,105.4
"MDG","2001",552,64.9,29.9,100.8
"MDG","2002",547,62.5,29.2,96.5
"MDG","2003",543,60.2,28.5,92.4
"MDG","2004",539,58,27.9,88.5
"MDG","2005",526,55.9,27.3,84.8
"MDG","2006",513,53.9,26.7,81.3
"MDG","2007",503,52,26,77.9
"MDG","2008",491,50.3,25.5,74.8
"MDG","2009",474,48.6,24.9,72
"MDG","2010",453,47.1,24.4,69.3
"MDG","2011",432,45.8,24,67
"MDG","2012",413,44.6,23.6,64.8
"MDG","2013",394,43.4,23.1,62.7
"MDG","2014",378,42.3,22.7,60.8
"MDG","2015",363,41.3,22.3,59
"MDG","2016",348,40.3,21.9,57.2
"MDG","2017",335,39.3,21.5,55.5
"MDG","2018",NA,38.2,21.1,53.7
"MDG","2019",NA,37.2,20.7,51.9
"MDG","2020",NA,36.3,20.3,50.2
"MDG","2021",NA,NA,NA,NA
"MDV","1960",NA,NA,NA,NA
"MDV","1961",NA,NA,NA,NA
"MDV","1962",NA,NA,NA,332.8
"MDV","1963",NA,NA,NA,323.5
"MDV","1964",NA,NA,NA,314
"MDV","1965",NA,204.2,NA,305
"MDV","1966",NA,197.9,NA,295.9
"MDV","1967",NA,191.5,NA,286.6
"MDV","1968",NA,185,NA,277.2
"MDV","1969",NA,178.7,NA,267.9
"MDV","1970",NA,172,NA,257.9
"MDV","1971",NA,164.9,NA,247.2
"MDV","1972",NA,157.4,NA,236
"MDV","1973",NA,149.6,NA,224.2
"MDV","1974",NA,142.1,NA,212.2
"MDV","1975",NA,134.7,NA,200.3
"MDV","1976",NA,127.6,NA,189.1
"MDV","1977",NA,121,NA,178.6
"MDV","1978",NA,114.9,NA,168.5
"MDV","1979",NA,109,NA,158.9
"MDV","1980",NA,103.5,NA,149.9
"MDV","1981",NA,98.3,NA,141.6
"MDV","1982",NA,93.5,NA,133.9
"MDV","1983",NA,88.9,NA,126.7
"MDV","1984",NA,84.6,NA,119.9
"MDV","1985",NA,80.5,NA,113.5
"MDV","1986",NA,76.6,NA,107.3
"MDV","1987",NA,72.9,NA,101.4
"MDV","1988",NA,69.4,NA,95.9
"MDV","1989",NA,66,40.3,90.7
"MDV","1990",NA,62.8,39,85.7
"MDV","1991",NA,59.8,37.8,80.9
"MDV","1992",NA,56.8,36.6,76.2
"MDV","1993",NA,53.9,35.3,71.6
"MDV","1994",NA,50.9,33.8,67
"MDV","1995",NA,47.8,32.3,62.2
"MDV","1996",NA,44.7,30.5,57.5
"MDV","1997",NA,41.4,28.6,52.8
"MDV","1998",NA,38.2,26.6,48.1
"MDV","1999",NA,34.9,24.5,43.5
"MDV","2000",125,31.7,22.4,39
"MDV","2001",111,28.5,20,34.6
"MDV","2002",105,25.5,17.5,30.7
"MDV","2003",97,22.8,15.3,27.1
"MDV","2004",89,21.4,13.6,26.9
"MDV","2005",75,18.3,12.1,21.5
"MDV","2006",71,16.5,10.9,19.3
"MDV","2007",71,15.1,9.9,17.6
"MDV","2008",72,13.8,9,16.1
"MDV","2009",71,12.8,8.3,14.9
"MDV","2010",67,11.9,7.7,13.9
"MDV","2011",62,11.1,7,12.9
"MDV","2012",60,10.4,6.5,12.1
"MDV","2013",58,9.7,6.2,11.3
"MDV","2014",56,9.1,5.9,10.5
"MDV","2015",54,8.4,5.7,9.8
"MDV","2016",54,7.7,5.5,9
"MDV","2017",53,7.1,5.2,8.3
"MDV","2018",NA,6.5,4.9,7.6
"MDV","2019",NA,6,4.5,7
"MDV","2020",NA,5.5,4.1,6.5
"MDV","2021",NA,NA,NA,NA
NA,"1960",NA,NA,NA,NA
NA,"1961",NA,NA,NA,NA
NA,"1962",NA,NA,NA,NA
NA,"1963",NA,NA,NA,NA
NA,"1964",NA,NA,NA,NA
NA,"1965",NA,NA,NA,NA
NA,"1966",NA,NA,NA,NA
NA,"1967",NA,NA,NA,NA
NA,"1968",NA,NA,NA,NA
NA,"1969",NA,NA,NA,NA
NA,"1970",NA,NA,NA,NA
NA,"1971",NA,NA,NA,NA
NA,"1972",NA,NA,NA,NA
NA,"1973",NA,NA,NA,NA
NA,"1974",NA,NA,NA,NA
NA,"1975",NA,NA,NA,NA
NA,"1976",NA,NA,NA,NA
NA,"1977",NA,NA,NA,NA
NA,"1978",NA,NA,NA,NA
NA,"1979",NA,NA,NA,NA
NA,"1980",NA,NA,NA,NA
NA,"1981",NA,NA,NA,NA
NA,"1982",NA,NA,NA,NA
NA,"1983",NA,NA,NA,NA
NA,"1984",NA,NA,NA,NA
NA,"1985",NA,NA,NA,NA
NA,"1986",NA,NA,NA,NA
NA,"1987",NA,NA,NA,NA
NA,"1988",NA,NA,NA,NA
NA,"1989",NA,NA,NA,NA
NA,"1990",NA,50.1,27.8,65.5
NA,"1991",NA,48.3,27,62.8
NA,"1992",NA,46.6,26.3,60.3
NA,"1993",NA,45,25.6,58
NA,"1994",NA,43.4,24.9,55.7
NA,"1995",NA,41.8,24.2,53.4
NA,"1996",NA,40.3,23.6,51.2
NA,"1997",NA,38.7,23,49
NA,"1998",NA,37.2,22.4,46.9
NA,"1999",NA,35.8,21.8,44.9
NA,"2000",96,34.4,21.2,42.9
NA,"2001",92,32.9,20.6,40.9
NA,"2002",88,31.6,20,39.1
NA,"2003",91,30.3,19.5,37.3
NA,"2004",85,29,18.9,35.5
NA,"2005",82,27.8,18.3,33.9
NA,"2006",82,26.6,17.7,32.3
NA,"2007",77,25.5,17.1,30.9
NA,"2008",69,24.4,16.5,29.5
NA,"2009",66,23.5,15.8,28.3
NA,"2010",63,22.7,15.3,27.3
NA,"2011",61,22.1,14.8,26.6
NA,"2012",60,21.8,14.4,26.7
NA,"2013",59,21.4,13.9,26.4
NA,"2014",61,20.8,13.5,25.7
NA,"2015",59,20.3,13.1,24.9
NA,"2016",58,19.7,12.8,24.2
NA,"2017",57,19,12.6,22.9
NA,"2018",NA,18.6,12.4,22.5
NA,"2019",NA,18.2,12.1,21.9
NA,"2020",NA,17.8,11.9,21.3
NA,"2021",NA,NA,NA,NA
"MEX","1960",NA,106.9,52.1,155.5
"MEX","1961",NA,102.9,50.3,149
"MEX","1962",NA,99.2,48.9,143.1
"MEX","1963",NA,95.8,47.9,137.6
"MEX","1964",NA,92.6,47.5,132.6
"MEX","1965",NA,89.6,47.3,127.8
"MEX","1966",NA,86.7,47.3,123.2
"MEX","1967",NA,84,47,119
"MEX","1968",NA,81.3,46.4,114.8
"MEX","1969",NA,78.8,45.4,110.7
"MEX","1970",NA,76.3,43.9,106.7
"MEX","1971",NA,73.8,42.3,102.8
"MEX","1972",NA,71.4,40.8,99.1
"MEX","1973",NA,69,39.1,95.4
"MEX","1974",NA,66.8,37.5,91.8
"MEX","1975",NA,64.5,35.8,88.3
"MEX","1976",NA,62.4,34.2,84.9
"MEX","1977",NA,60.2,32.8,81.5
"MEX","1978",NA,58.1,31.5,78.2
"MEX","1979",NA,56,30.5,74.9
"MEX","1980",NA,53.9,29.6,71.7
"MEX","1981",NA,51.9,28.8,68.5
"MEX","1982",NA,50,28.1,65.5
"MEX","1983",NA,48.1,27.4,62.6
"MEX","1984",NA,46.2,26.6,59.8
"MEX","1985",NA,44.4,25.9,57.2
"MEX","1986",NA,42.7,25.2,54.6
"MEX","1987",NA,41,24.5,52.2
"MEX","1988",NA,39.4,23.8,49.9
"MEX","1989",NA,37.8,23.1,47.6
"MEX","1990",NA,36.3,22.5,45.4
"MEX","1991",NA,34.8,21.8,43.4
"MEX","1992",NA,33.4,21.2,41.4
"MEX","1993",NA,32,20.5,39.5
"MEX","1994",NA,30.7,19.8,37.6
"MEX","1995",NA,29.5,19,35.9
"MEX","1996",NA,28.2,18.1,34.2
"MEX","1997",NA,27,17.2,32.7
"MEX","1998",NA,25.9,16.3,31.2
"MEX","1999",NA,24.8,15.3,29.7
"MEX","2000",55,23.8,14.4,28.4
"MEX","2001",55,22.8,13.4,27.1
"MEX","2002",56,21.9,12.4,26
"MEX","2003",55,21,11.4,24.9
"MEX","2004",54,20.2,10.5,23.9
"MEX","2005",54,19.5,9.9,22.9
"MEX","2006",51,18.8,9.4,22.1
"MEX","2007",49,18.2,9.3,21.3
"MEX","2008",49,17.6,9.2,20.6
"MEX","2009",51,17,9.1,19.9
"MEX","2010",46,16.4,9,19.2
"MEX","2011",43,15.9,8.9,18.5
"MEX","2012",41,15.4,8.7,17.9
"MEX","2013",39,14.9,8.5,17.3
"MEX","2014",38,14.4,8.3,16.8
"MEX","2015",36,13.9,8.3,16.2
"MEX","2016",34,13.5,8.4,15.7
"MEX","2017",33,13,8.6,15.2
"MEX","2018",NA,12.6,8.7,14.6
"MEX","2019",NA,12.2,8.6,14.1
"MEX","2020",NA,11.8,8.4,13.7
"MEX","2021",NA,NA,NA,NA
"MHL","1960",NA,85.4,NA,121.1
"MHL","1961",NA,81.7,NA,115.4
"MHL","1962",NA,78.4,NA,110.2
"MHL","1963",NA,75.3,NA,105.3
"MHL","1964",NA,72.4,NA,100.7
"MHL","1965",NA,69.7,NA,96.5
"MHL","1966",NA,67.4,NA,92.7
"MHL","1967",NA,65,NA,89
"MHL","1968",NA,62.7,NA,85.5
"MHL","1969",NA,60.6,NA,82.2
"MHL","1970",NA,58.5,NA,78.9
"MHL","1971",NA,56.7,NA,76
"MHL","1972",NA,55.1,NA,73.4
"MHL","1973",NA,53.7,NA,71.3
"MHL","1974",NA,52.8,NA,69.8
"MHL","1975",NA,52.1,NA,68.7
"MHL","1976",NA,51.6,NA,67.9
"MHL","1977",NA,51,NA,67.1
"MHL","1978",NA,50.5,NA,66.3
"MHL","1979",NA,49.9,NA,65.3
"MHL","1980",NA,49.2,NA,64.3
"MHL","1981",NA,48.4,NA,63.1
"MHL","1982",NA,47.4,NA,61.6
"MHL","1983",NA,46.4,NA,60
"MHL","1984",NA,45.2,NA,58.3
"MHL","1985",NA,44,NA,56.5
"MHL","1986",NA,42.8,NA,54.8
"MHL","1987",NA,41.5,NA,52.9
"MHL","1988",NA,40.2,NA,51.1
"MHL","1989",NA,38.9,18.9,49.2
"MHL","1990",NA,37.6,18.4,47.3
"MHL","1991",NA,36.4,18,45.6
"MHL","1992",NA,35.3,17.5,44
"MHL","1993",NA,34.3,17.2,42.7
"MHL","1994",NA,33.7,17.1,41.7
"MHL","1995",NA,33.3,17.2,41.2
"MHL","1996",NA,33.2,17.5,41.1
"MHL","1997",NA,33.3,17.9,41.2
"MHL","1998",NA,33.5,18.3,41.5
"MHL","1999",NA,33.7,18.7,41.8
"MHL","2000",NA,33.9,18.8,42
"MHL","2001",NA,33.9,18.9,42.1
"MHL","2002",NA,33.8,18.8,41.9
"MHL","2003",NA,33.6,18.7,41.7
"MHL","2004",NA,33.4,18.6,41.3
"MHL","2005",NA,33.2,18.5,41
"MHL","2006",NA,32.9,18.3,40.6
"MHL","2007",NA,32.6,18.2,40.2
"MHL","2008",NA,32.3,18.1,39.8
"MHL","2009",NA,32,18,39.4
"MHL","2010",NA,31.7,17.8,39
"MHL","2011",NA,31.4,17.6,38.6
"MHL","2012",NA,30.9,17.4,37.9
"MHL","2013",NA,30.4,17.2,37.2
"MHL","2014",NA,29.7,16.9,36.3
"MHL","2015",NA,29.1,16.5,35.4
"MHL","2016",NA,28.4,16,34.4
"MHL","2017",NA,27.7,15.6,33.5
"MHL","2018",NA,26.9,15.1,32.5
"MHL","2019",NA,26.3,14.7,31.6
"MHL","2020",NA,25.5,14.2,30.7
"MHL","2021",NA,NA,NA,NA
NA,"1960",NA,NA,NA,NA
NA,"1961",NA,NA,NA,NA
NA,"1962",NA,NA,NA,NA
NA,"1963",NA,NA,NA,NA
NA,"1964",NA,NA,NA,NA
NA,"1965",NA,NA,NA,NA
NA,"1966",NA,NA,NA,NA
NA,"1967",NA,NA,NA,NA
NA,"1968",NA,NA,NA,NA
NA,"1969",NA,NA,NA,NA
NA,"1970",NA,NA,NA,NA
NA,"1971",NA,NA,NA,NA
NA,"1972",NA,NA,NA,NA
NA,"1973",NA,NA,NA,NA
NA,"1974",NA,NA,NA,NA
NA,"1975",NA,NA,NA,NA
NA,"1976",NA,NA,NA,NA
NA,"1977",NA,NA,NA,NA
NA,"1978",NA,NA,NA,NA
NA,"1979",NA,NA,NA,NA
NA,"1980",NA,NA,NA,NA
NA,"1981",NA,NA,NA,NA
NA,"1982",NA,NA,NA,NA
NA,"1983",NA,NA,NA,NA
NA,"1984",NA,NA,NA,NA
NA,"1985",NA,NA,NA,NA
NA,"1986",NA,NA,NA,NA
NA,"1987",NA,NA,NA,NA
NA,"1988",NA,NA,NA,NA
NA,"1989",NA,NA,NA,NA
NA,"1990",NA,66.18819937,39.09787565,92.45922745
NA,"1991",NA,65.23675414,38.6069433,91.07900174
NA,"1992",NA,64.30377157,38.11949049,89.68836632
NA,"1993",NA,63.26836971,37.59834878,88.21549915
NA,"1994",NA,62.12996741,36.97175903,86.58073352
NA,"1995",NA,60.82660661,36.28691694,84.76101047
NA,"1996",NA,59.40489672,35.51559154,82.74984314
NA,"1997",NA,57.85224319,34.68152001,80.52098653
NA,"1998",NA,56.22258966,33.82742815,78.22600311
NA,"1999",NA,54.4824572,32.92285866,75.67326681
NA,"2000",301,52.72909074,31.98545078,73.08377901
NA,"2001",295,50.8974641,30.9506499,70.40124372
NA,"2002",287,49.04544527,29.8934216,67.6892745
NA,"2003",280,47.26350136,28.85168633,65.04212371
NA,"2004",271,45.6290176,27.81472139,62.81456821
NA,"2005",260,43.7785202,26.86173307,59.93963966
NA,"2006",250,42.13070038,25.91191994,57.49398368
NA,"2007",240,40.51744326,25.03223046,55.11682837
NA,"2008",232,39.04499472,24.20986961,53.06563683
NA,"2009",225,37.41888375,23.36452252,50.53225998
NA,"2010",217,36.08283758,22.55927886,48.70993528
NA,"2011",210,34.63683027,21.7863452,46.38490123
NA,"2012",204,33.37974699,21.07985563,44.55056711
NA,"2013",199,32.21318848,20.40215676,42.86177391
NA,"2014",195,31.14696198,19.75541158,41.3276083
NA,"2015",190,30.11146991,19.18005868,39.90577773
NA,"2016",186,29.20574848,18.67505012,38.61957468
NA,"2017",184,28.28940245,18.14233133,37.35305903
NA,"2018",NA,27.42020227,17.65926561,36.1300909
NA,"2019",NA,26.61588924,17.1073365,35.03992027
NA,"2020",NA,25.87537913,16.62823644,33.99006528
NA,"2021",NA,NA,NA,NA
"MKD","1960",NA,NA,NA,NA
"MKD","1961",NA,NA,NA,NA
"MKD","1962",NA,NA,NA,NA
"MKD","1963",NA,NA,NA,NA
"MKD","1964",NA,NA,NA,NA
"MKD","1965",NA,NA,NA,NA
"MKD","1966",NA,NA,NA,NA
"MKD","1967",NA,NA,NA,NA
"MKD","1968",NA,NA,NA,NA
"MKD","1969",NA,NA,NA,NA
"MKD","1970",NA,NA,NA,NA
"MKD","1971",NA,NA,NA,NA
"MKD","1972",NA,NA,NA,NA
"MKD","1973",NA,NA,NA,NA
"MKD","1974",NA,NA,NA,NA
"MKD","1975",NA,NA,NA,NA
"MKD","1976",NA,NA,NA,NA
"MKD","1977",NA,NA,NA,NA
"MKD","1978",NA,NA,NA,NA
"MKD","1979",NA,NA,NA,NA
"MKD","1980",NA,NA,NA,NA
"MKD","1981",NA,52.5,NA,57.8
"MKD","1982",NA,50.2,20.6,55.3
"MKD","1983",NA,47.7,20.1,52.5
"MKD","1984",NA,45.9,19.8,50.6
"MKD","1985",NA,45.3,19.9,50
"MKD","1986",NA,44.5,20,49.1
"MKD","1987",NA,42.5,19.7,46.9
"MKD","1988",NA,39.4,18.9,43.6
"MKD","1989",NA,36.2,18.1,40
"MKD","1990",NA,33.3,17.3,36.9
"MKD","1991",NA,31.1,16.3,34.5
"MKD","1992",NA,29.7,15.6,33
"MKD","1993",NA,28.3,14.9,31.4
"MKD","1994",NA,25.6,13.8,28.5
"MKD","1995",NA,22,12.4,24.5
"MKD","1996",NA,18.9,11.2,21.1
"MKD","1997",NA,17.3,10.7,19.2
"MKD","1998",NA,16.5,10.6,18.4
"MKD","1999",NA,15.6,10.3,17.4
"MKD","2000",13,14.3,9.6,16
"MKD","2001",12,13.2,9,14.8
"MKD","2002",12,12.8,8.9,14.3
"MKD","2003",10,12.8,9,14.4
"MKD","2004",11,12.7,9,14.3
"MKD","2005",10,12.2,8.7,13.7
"MKD","2006",10,11.5,8.4,13
"MKD","2007",10,10.9,8.1,12.3
"MKD","2008",8,10.3,7.8,11.7
"MKD","2009",8,9.7,7.4,11
"MKD","2010",8,9.2,7,10.4
"MKD","2011",8,8.8,6.7,10
"MKD","2012",8,9,6.9,10.1
"MKD","2013",8,9.4,7.4,10.6
"MKD","2014",8,9.9,7.9,11.2
"MKD","2015",8,10,8.1,11.4
"MKD","2016",8,9.6,7.8,10.9
"MKD","2017",7,8.5,6.8,9.6
"MKD","2018",NA,7.1,5.5,8.1
"MKD","2019",NA,6,4.5,6.8
"MKD","2020",NA,5.2,3.9,5.9
"MKD","2021",NA,NA,NA,NA
"MLI","1960",NA,NA,NA,NA
"MLI","1961",NA,NA,NA,NA
"MLI","1962",NA,NA,NA,NA
"MLI","1963",NA,206,NA,425
"MLI","1964",NA,202.6,99.8,417.6
"MLI","1965",NA,199.2,99.4,410.2
"MLI","1966",NA,196.2,98.9,403.6
"MLI","1967",NA,193.3,98.5,397.1
"MLI","1968",NA,190.5,98.2,390.9
"MLI","1969",NA,187.7,97.9,384.7
"MLI","1970",NA,185.1,97.8,379
"MLI","1971",NA,182.3,97.4,372.8
"MLI","1972",NA,179.4,96.8,366.2
"MLI","1973",NA,176.4,95.9,359.4
"MLI","1974",NA,173.1,95,352
"MLI","1975",NA,169.5,93.8,343.9
"MLI","1976",NA,165.7,92.5,335.4
"MLI","1977",NA,161.9,91,326.7
"MLI","1978",NA,158.1,89,318.2
"MLI","1979",NA,154.4,86.5,309.8
"MLI","1980",NA,150.8,83.6,301.5
"MLI","1981",NA,147.2,80.6,293.2
"MLI","1982",NA,143.6,77.6,285
"MLI","1983",NA,140.1,75.1,276.8
"MLI","1984",NA,136.6,73.1,268.8
"MLI","1985",NA,133.3,72.1,261.2
"MLI","1986",NA,130.2,71.2,254.1
"MLI","1987",NA,127.3,70.5,247.4
"MLI","1988",NA,124.7,69.6,241.3
"MLI","1989",NA,122.3,68.4,235.7
"MLI","1990",NA,120.1,66.8,230.7
"MLI","1991",NA,118.2,65.2,226.2
"MLI","1992",NA,116.5,63.7,222.3
"MLI","1993",NA,115,62.3,218.8
"MLI","1994",NA,113.5,60.8,215.3
"MLI","1995",NA,112,59.2,211.8
"MLI","1996",NA,110.4,57.5,208.1
"MLI","1997",NA,108.6,55.9,203.8
"MLI","1998",NA,106.5,54.3,199
"MLI","1999",NA,104.1,52.7,193.4
"MLI","2000",836,101.5,51,187.4
"MLI","2001",797,98.8,49.3,181.1
"MLI","2002",764,96.1,47.6,174.7
"MLI","2003",739,93.3,46.1,168.3
"MLI","2004",715,90.7,44.7,162.2
"MLI","2005",691,88.1,43.6,156.4
"MLI","2006",675,85.7,42.6,150.8
"MLI","2007",663,83.3,41.7,145.4
"MLI","2008",661,81.1,40.8,140.2
"MLI","2009",661,78.8,39.8,135.1
"MLI","2010",660,76.7,38.9,130.3
"MLI","2011",663,74.6,38,125.6
"MLI","2012",663,72.6,37.1,121
"MLI","2013",663,70.6,36.4,116.6
"MLI","2014",642,68.7,35.6,112.4
"MLI","2015",620,66.8,34.9,108.3
"MLI","2016",590,65.1,34.2,104.5
"MLI","2017",562,63.4,33.6,100.9
"MLI","2018",NA,61.8,32.9,97.4
"MLI","2019",NA,60.3,32.3,94.2
"MLI","2020",NA,58.8,31.6,91
"MLI","2021",NA,NA,NA,NA
"MLT","1960",NA,36.1,NA,40.3
"MLT","1961",NA,34.2,NA,38.2
"MLT","1962",NA,32.9,NA,36.7
"MLT","1963",NA,31.9,NA,35.7
"MLT","1964",NA,31.1,NA,34.8
"MLT","1965",NA,30.3,NA,33.8
"MLT","1966",NA,29.4,NA,32.8
"MLT","1967",NA,28.3,NA,31.7
"MLT","1968",NA,27.2,NA,30.5
"MLT","1969",NA,26.1,NA,29.2
"MLT","1970",NA,24.9,19,27.9
"MLT","1971",NA,23.7,18.1,26.5
"MLT","1972",NA,22.5,17.1,25.2
"MLT","1973",NA,21.3,16.1,23.9
"MLT","1974",NA,20.2,15.2,22.6
"MLT","1975",NA,19.1,14.3,21.4
"MLT","1976",NA,18.1,13.5,20.3
"MLT","1977",NA,17.1,12.9,19.3
"MLT","1978",NA,16.3,12.3,18.4
"MLT","1979",NA,15.6,11.9,17.6
"MLT","1980",NA,15,11.4,16.9
"MLT","1981",NA,14.5,11,16.3
"MLT","1982",NA,13.9,10.7,15.7
"MLT","1983",NA,13.4,10.3,15.1
"MLT","1984",NA,12.9,9.8,14.5
"MLT","1985",NA,12.3,9.4,13.9
"MLT","1986",NA,11.8,8.9,13.3
"MLT","1987",NA,11.3,8.5,12.7
"MLT","1988",NA,10.8,8.1,12.2
"MLT","1989",NA,10.4,7.8,11.7
"MLT","1990",NA,10,7.5,11.3
"MLT","1991",NA,9.6,7.3,10.9
"MLT","1992",NA,9.3,7.1,10.5
"MLT","1993",NA,9,6.9,10.2
"MLT","1994",NA,8.7,6.6,9.8
"MLT","1995",NA,8.3,6.4,9.5
"MLT","1996",NA,8,6.1,9.1
"MLT","1997",NA,7.7,5.9,8.7
"MLT","1998",NA,7.4,5.6,8.4
"MLT","1999",NA,7.1,5.4,8.1
"MLT","2000",9,6.9,5.2,7.8
"MLT","2001",10,6.6,5,7.5
"MLT","2002",9,6.5,4.9,7.3
"MLT","2003",10,6.3,4.8,7.2
"MLT","2004",9,6.2,4.7,7.1
"MLT","2005",8,6.1,4.6,7
"MLT","2006",8,6,4.5,6.9
"MLT","2007",8,6,4.5,6.8
"MLT","2008",8,5.9,4.5,6.8
"MLT","2009",7,5.9,4.5,6.7
"MLT","2010",8,5.8,4.4,6.7
"MLT","2011",7,5.8,4.4,6.6
"MLT","2012",7,5.8,4.4,6.6
"MLT","2013",7,5.8,4.4,6.6
"MLT","2014",6,5.8,4.4,6.6
"MLT","2015",7,5.7,4.4,6.6
"MLT","2016",6,5.7,4.4,6.6
"MLT","2017",6,5.7,4.4,6.6
"MLT","2018",NA,5.7,4.4,6.5
"MLT","2019",NA,5.7,4.3,6.5
"MLT","2020",NA,5.6,4.3,6.5
"MLT","2021",NA,NA,NA,NA
"MMR","1960",NA,NA,NA,NA
"MMR","1961",NA,NA,NA,NA
"MMR","1962",NA,NA,NA,NA
"MMR","1963",NA,NA,NA,NA
"MMR","1964",NA,NA,NA,NA
"MMR","1965",NA,NA,NA,NA
"MMR","1966",NA,NA,NA,NA
"MMR","1967",NA,NA,NA,NA
"MMR","1968",NA,123,NA,181.8
"MMR","1969",NA,120.7,NA,178.2
"MMR","1970",NA,118.8,NA,175
"MMR","1971",NA,116.8,NA,171.7
"MMR","1972",NA,114.7,NA,168.2
"MMR","1973",NA,112.5,NA,164.7
"MMR","1974",NA,110.5,NA,161.3
"MMR","1975",NA,108.3,NA,157.8
"MMR","1976",NA,106.2,NA,154.2
"MMR","1977",NA,104.1,NA,150.8
"MMR","1978",NA,101.9,NA,147.4
"MMR","1979",NA,100,NA,144.2
"MMR","1980",NA,98.1,NA,141.2
"MMR","1981",NA,96.2,NA,138.3
"MMR","1982",NA,94.5,NA,135.6
"MMR","1983",NA,92.8,NA,132.8
"MMR","1984",NA,91.2,NA,130.4
"MMR","1985",NA,89.6,NA,127.9
"MMR","1986",NA,88.2,NA,125.5
"MMR","1987",NA,86.6,NA,123.1
"MMR","1988",NA,85,NA,120.6
"MMR","1989",NA,83.4,48.9,118.1
"MMR","1990",NA,81.8,48.2,115.6
"MMR","1991",NA,80.2,47.2,112.9
"MMR","1992",NA,78.5,46.2,110.2
"MMR","1993",NA,76.7,45.2,107.5
"MMR","1994",NA,75,44.1,104.8
"MMR","1995",NA,73.3,43,102.1
"MMR","1996",NA,71.6,41.9,99.5
"MMR","1997",NA,70,40.9,96.9
"MMR","1998",NA,68.4,39.8,94.4
"MMR","1999",NA,66.9,38.7,92
"MMR","2000",340,65.4,37.6,89.6
"MMR","2001",331,63.8,36.6,87.1
"MMR","2002",323,62.3,35.6,84.7
"MMR","2003",314,60.7,34.5,82.3
"MMR","2004",307,59.1,33.6,79.7
"MMR","2005",299,57.4,32.6,77.2
"MMR","2006",293,55.8,31.7,74.5
"MMR","2007",287,54.1,30.9,71.8
"MMR","2008",289,63.4,30.5,98.4
"MMR","2009",274,50.5,29.2,66.3
"MMR","2010",265,48.8,28.5,63.7
"MMR","2011",259,47,27.8,61
"MMR","2012",254,45.4,27.1,58.6
"MMR","2013",251,43.8,26.5,56.2
"MMR","2014",247,42.3,25.9,54.1
"MMR","2015",246,41,25.2,52.2
"MMR","2016",245,39.7,24.6,50.3
"MMR","2017",250,38.5,24,48.5
"MMR","2018",NA,37.2,23.4,46.8
"MMR","2019",NA,36.1,22.9,45.2
"MMR","2020",NA,35,22.3,43.7
"MMR","2021",NA,NA,NA,NA
NA,"1960",NA,NA,NA,NA
NA,"1961",NA,NA,NA,NA
NA,"1962",NA,NA,NA,NA
NA,"1963",NA,NA,NA,NA
NA,"1964",NA,NA,NA,NA
NA,"1965",NA,NA,NA,NA
NA,"1966",NA,NA,NA,NA
NA,"1967",NA,NA,NA,NA
NA,"1968",NA,NA,NA,NA
NA,"1969",NA,NA,NA,NA
NA,"1970",NA,NA,NA,NA
NA,"1971",NA,NA,NA,NA
NA,"1972",NA,NA,NA,NA
NA,"1973",NA,NA,NA,NA
NA,"1974",NA,NA,NA,NA
NA,"1975",NA,NA,NA,NA
NA,"1976",NA,NA,NA,NA
NA,"1977",NA,NA,NA,NA
NA,"1978",NA,NA,NA,NA
NA,"1979",NA,NA,NA,NA
NA,"1980",NA,NA,NA,NA
NA,"1981",NA,NA,NA,NA
